,correlation,intersection,bhattacharyya
0,0.9999999487993596,0.09440025329624317,2.359342730809644
1,0.9999999393398304,0.09420316469532802,2.359719338349652
2,0.9999999983287696,0.09446212995001897,2.359330067025134
3,0.9999999971757664,0.09447871482310696,2.359295929004292
4,0.9999999813702092,0.09445935575306602,2.3592976489802657
5,0.9999999995750454,0.09448444414290104,2.35929582742804
6,0.9999999998862025,0.09448540908097161,2.3592958220855587
7,0.9999999879434414,0.09446393920890128,2.3593004752191837
8,0.9999999997513437,0.09448390136523632,2.359295839820104
9,0.9999999984528198,0.09448197148909518,2.359295877817963
10,0.9999999878106735,0.09446369797438364,2.3593004761827046
11,0.9999999998862026,0.09448540908097161,2.359295822085549
12,0.9999999998862026,0.09448540908097161,2.359295822085549
13,0.9999999901951048,0.09446562785052479,2.3593003937699746
14,0.9999999999438055,0.09448571062411863,2.359295820744629
15,0.999986456977176,0.0917761645219407,2.3708479714812793
16,0.9999999840272914,0.09443016637643095,2.3593833451642388
17,0.9999983724268807,0.09359374599512968,2.361134637698006
18,0.9999999868950294,0.0944343276718603,2.3593638050207084
19,0.9999999982919814,0.0944749756880833,2.359305624562675
20,0.9999997444444764,0.09396735795433084,2.3604067837743994
21,0.9999999989947745,0.09447612155204223,2.3593071601269426
22,0.999999998998323,0.09448004161295394,2.359297408901978
23,0.9999997344944623,0.09397845474214245,2.3603656684326317
24,0.9999999981358356,0.09447853389721858,2.359298063298656
25,0.00045533561130286766,0.011116810276590462,4.39947560446327
26,8.212627522114612e-06,0.0031212731151668725,5.460733733326299
27,0.9999993226984518,0.09307937369488306,2.3642856480175363
28,0.9999999984072779,0.09445923513580688,2.359341645638443
29,0.9999998893522661,0.09385488236047933,2.3607211557337653
30,0.9999999985099949,0.09446044130839523,2.3593380698612965
31,0.999999959825512,0.09435514244144365,2.3596801699812024
32,0.999993738889832,0.09301430068374857,2.3653584727374324
33,0.9999999595462272,0.09435574552773762,2.359618145457642
34,0.9999988949478537,0.09430761924146777,2.3601690433402758
35,0.9999871100129295,0.09290586576806754,2.366491293640213
36,0.9999988559811083,0.09430743831557953,2.3602535151041897
37,0.9999999524842189,0.09444524353378367,2.359367404270097
38,0.9999997938336426,0.09389516852492569,2.360615311809295
39,0.9999999356147016,0.09444439921297183,2.359358053689373
40,0.999999992846298,0.09447274426879501,2.359309036673937
41,0.9999951572009138,0.09346118762768403,2.363035429442232
42,0.9999999948480591,0.09447322673783028,2.359304121915876
43,0.999999997771201,0.09447877513173607,2.359297598235073
44,0.9999999591526822,0.09402314343653592,2.360377953658465
45,0.9999999988345024,0.0944798606870656,2.3592971903427173
46,0.9999999985195916,0.09447913698351264,2.3592985532944133
47,0.9999948569245664,0.09345696602362535,2.362717893747655
48,0.9999999989231189,0.09447998130432436,2.359297240301384
49,0.9999999971956935,0.09447781019366558,2.359299651832284
50,0.9999945006611366,0.0934264498571434,2.3628786950288454
51,0.9999999973643003,0.09447702618148328,2.3592987234687532
52,0.9999999985983533,0.09448082562513618,2.3592959104628863
53,0.9999999048160405,0.09428542566584446,2.359585420288869
54,0.9999999986810673,0.0944814287114303,2.359295902335183
55,0.9999999989254134,0.09448215241498324,2.3592958915734026
56,0.9999999291023877,0.09433180300186159,2.359532317215852
57,0.999999998693571,0.09448106685965384,2.359295904772335
58,0.9999999995058834,0.09448359982208909,2.3592958348814084
59,0.9999998398215421,0.09435363472570832,2.35936678226426
60,0.9999998418783951,0.09440670631959,2.3593037997833206
61,0.9999999903958581,0.0944691257510304,2.3592962671789013
62,0.9999999886520486,0.09445621970433647,2.3593067637877834
63,0.9999999950418952,0.09447666432970678,2.359295945795087
64,0.9999999988790671,0.09448154932868907,2.3592958996250584
65,0.9999999992888982,0.09448281580990671,2.3592958690183763
66,0.9999999989373495,0.09448215241498319,2.3592958908466772
67,0.9999999989205195,0.09448215241498319,2.3592958918098086
68,0.9999999991708298,0.0944826348840185,2.3592958734917655
69,0.999999998682256,0.09448106685965378,2.35929590507527
70,0.9999999989206613,0.09448287611853613,2.3592958953241046
71,0.9999999989206613,0.09448287611853613,2.3592958953241046
72,-7.903618501787306e-08,9.649380705761735e-07,13.520502672112816
73,1.0,0.09448673587081893,2.359295815489344
74,1.0,0.09448673587081893,2.359295815489344
75,1.0,0.09448673587081893,2.359295815489344
76,1.0,0.09448673587081893,2.359295815489344
77,0.9999999999934666,0.0944864946363013,2.359297235677503
78,0.999999999975699,0.09448565031548954,2.35929599500003
79,0.9999999999934664,0.0944864946363013,2.359297434094096
80,0.9999999999995915,0.09448667556218952,2.359295842318469
81,0.9999999999865246,0.094486012167266,2.359296117423202
82,0.9999999999995915,0.09448667556218952,2.3592958847811554
83,1.0,0.09448673587081893,2.359295815489344
84,1.0,0.09448673587081893,2.359295815489344
85,1.0,0.09448673587081893,2.359295815489344
86,1.0,0.09448673587081893,2.359295815489344
87,1.0,0.09448673587081893,2.359295815489344
88,1.0,0.09448673587081893,2.359295815489344
89,1.0,0.09448673587081893,2.359295815489344
90,1.0,0.09448673587081893,2.359295815489344
91,1.0,0.09448673587081893,2.359295815489344
92,1.0,0.09448673587081893,2.359295815489344
93,1.0,0.09448673587081893,2.359295815489344
94,1.0,0.09448673587081893,2.359295815489344
95,1.0,0.09448673587081893,2.359295815489344
96,1.0,0.09448673587081893,2.359295815489344
97,1.0,0.09448673587081893,2.359295815489344
98,1.0,0.09448673587081893,2.359295815489344
99,1.0,0.09448673587081893,2.359295815489344
100,1.0,0.09448673587081893,2.359295815489344
101,1.0,0.09448673587081893,2.359295815489344
102,1.0,0.09448673587081893,2.359295815489344
103,1.0,0.09448673587081893,2.359295815489344
104,1.0,0.09448673587081893,2.359295815489344
105,1.0,0.09448673587081893,2.359295815489344
106,1.0,0.09448673587081893,2.359295815489344
107,1.0,0.09448673587081893,2.359295815489344
108,1.0,0.09448673587081893,2.359295815489344
109,1.0,0.09448673587081893,2.359295815489344
110,1.0,0.09448673587081893,2.359295815489344
111,0.9964016184333618,0.08418626320193591,2.4172846414108555
112,-9.939498518911139e-08,0.0,inf
113,0.0002781837132354705,0.0009099969091827427,6.139906169125123
114,-2.2231579722097093e-07,1.628332994097293e-06,12.678774648605211
115,1.4932263098147986e-05,0.0001506509562687051,8.302013736798171
116,2.907271557721222e-07,4.848813804645272e-05,9.083280164541787
117,3.076874247086244e-07,0.0001538473136274886,8.291718450148874
118,3.456562102378962e-05,0.0007282870087673679,6.906221097790875
119,1.95996621015594e-05,0.0007758705173726547,6.7460255362448835
120,2.855725223281873e-06,0.000661103195603503,6.820895280810113
121,0.993295061909703,0.04327524104605276,2.996311869908297
122,0.9818620345744618,0.034297276311524044,3.2353960445256162
123,0.9969454216572694,0.04620135543644575,2.983213143121113
124,0.997428342658142,0.04479363140873386,3.0382719425916216
125,0.998522067164422,0.0653372232399298,2.619917361957121
126,0.9980673867115416,0.07198003784366461,2.520030453252928
127,0.9965428942626083,0.04119875462680244,3.1177923379839965
128,0.9971168347953916,0.04251052762512132,3.0928071310900527
129,0.997536620789448,0.05392942382643143,2.824005734755595
130,0.9971481154710602,0.04890800672441173,2.936447305382213
131,0.99661904862339,0.04219704336944294,3.110656797174746
132,0.9857129777835614,0.04258163149919698,3.0326847023513483
133,0.9942700760256583,0.05334593783687995,2.8166064958577883
134,0.9910152992532282,0.04232399303435302,3.060070593414662
135,0.9978188360975667,0.046939774294954134,2.9885490954288128
136,0.9983384701925869,0.06753698049769664,2.5983784398976737
137,0.9979903222793803,0.053274833962804365,2.850383603076455
138,0.9998679918549089,0.07970870931994431,2.4361113280747615
139,0.9998884080431011,0.0811892861719846,2.426448678899955
140,0.9979011694214102,0.05060665958040235,2.9122382053493454
141,0.9978289726151107,0.06268774453264539,2.674690413864824
142,0.8105012434205244,0.035902571409186304,3.2311142628452005
143,0.8282231420343118,0.03727899525823379,3.2110671852588557
144,0.9980017005153372,0.04860429246669799,2.954650085460474
145,0.9982170077174627,0.06830675984349863,2.590960590464642
146,0.9986402169835688,0.04934620922571236,2.958754025390991
147,0.9988551143817891,0.057684902488484395,2.7830132733168025
148,0.9982182021150542,0.046689553791527956,3.021277415743688
149,0.998543296046474,0.06125318316484563,2.712908988952329
150,0.9979899926324965,0.05286666515895062,2.8610807384652626
151,0.9991128484411473,0.06527028066128364,2.659718494208211
152,0.9990124194650357,0.05413670458571693,2.864767378059535
153,0.9994340655451196,0.06923557304505756,2.585977455644341
154,0.9991083452746697,0.05841843634801048,2.7765422777931903
155,0.9989658930175247,0.054780137352903026,2.853681584723469
156,0.8049783811373541,0.03338932989574132,3.3504325859293442
157,0.7999926993925989,0.03680400449299274,3.231095352291224
158,0.9985200257396908,0.07592392066399754,2.499002131851594
159,0.9977836403431987,0.046835319748814386,3.0215488763775125
160,0.9987924651928466,0.05682809779044214,2.801944322589044
161,0.9959626806451478,0.055869069965548177,2.801201385260117
162,0.9982267557959538,0.05384143353612065,2.857681023139548
163,0.998669794454341,0.054664646327580946,2.853362807720412
164,0.7183771394457643,0.04815342515322124,2.9365016597905096
165,0.7135263724743696,0.04162947885805586,3.098520925440567
166,0.9967511984772277,0.06539421489472315,2.6383753565694987
167,0.9989511731435926,0.06061228336009488,2.742729938592874
168,0.998881292622985,0.065461820868293,2.654709132534774
169,0.9978411436953607,0.06927374840747463,2.5854070521902166
170,0.6868002192603524,0.03261665573572752,3.3743433718177833
171,0.9991699210058286,0.0575198377697865,2.8057022910043945
172,0.6686636811418627,0.05181530482242837,2.864974294335081
173,0.9997660908278747,0.07240394719979433,2.5565930348893056
174,0.7033721085314104,0.03819610858568693,3.178507841013059
175,0.7544100620056553,0.03814394162124636,3.2031097536029765
176,0.7718760840980367,0.05042108992770465,2.9047071491668195
177,0.7689993381800327,0.05022581058567186,2.9095361592305418
178,0.7580612067778819,0.05799133063452186,2.766111153627493
179,0.7723100637278417,0.058384060429246314,2.7492858708321783
180,0.773126394416997,0.04037325010742433,3.1481532057467927
181,0.996574056379599,0.067458277736315,2.6040456060983956
182,0.8360805267234296,0.04693030584013646,2.995878045377978
183,0.8443331401347441,0.03966190982352165,3.1995552031186167
184,0.8235455760053754,0.05274906333159896,2.8657442763295506
185,0.9999105221044569,0.08224342070545979,2.427493212059353
186,0.999538577305905,0.06574020550165413,2.674463093200432
187,0.9993318464546727,0.06645094269926285,2.657471051239072
188,0.9969004574755478,0.062185614884169335,2.705798942405958
189,0.7730903583755132,0.043638962390030615,3.0638388802967986
190,0.7679794717518182,0.03748935175761941,3.2392278687870646
191,0.7254199495563687,0.035886348387874745,3.2891652552925996
192,0.7076526270157654,0.039759609803167506,3.1784551777304366
193,0.6987922323606504,0.0491306661841973,2.9429312802557055
194,0.6591242465029175,0.035883574190921905,3.262758546046723
195,0.9992386619304147,0.0705875115905643,2.5927176283927147
196,0.9994325844893882,0.07068828731030995,2.5923322771098376
197,0.9982852384120046,0.05900692795380332,2.7793216443671303
198,0.9960756920577868,0.06087082645437988,2.7301458054836414
199,0.9996609388206672,0.05947046007945632,2.803037775798218
200,0.9980885920627609,0.0612821916155926,2.7383033316388756
201,0.7110092942570627,0.04077164891331359,3.1492922310734435
202,0.6982763379196779,0.04154782097383329,3.1217569709356754
203,0.9993123340499313,0.06286444881681967,2.7293068687670843
204,0.9991054834843435,0.08300258573248548,2.4182012675704456
205,0.9980913276494506,0.06458819006264503,2.682415449013715
206,0.9995779409038169,0.07844657032363044,2.48663643514718
207,0.9992573511721936,0.0617687616376806,2.747784376186537
208,0.9738048807668992,0.052761788452405006,2.8021329522364993
209,8.357465917211313e-05,0.0015469163443924308,6.187753792390195
210,0.9899416049647631,0.05117000248773073,2.9344274462637974
211,1.9591223316555055e-06,0.0005039389073584061,7.076457903615877
212,2.1841231781658997e-05,0.0005135882880641682,7.197252323852759
213,8.121970235935624e-07,0.0001766439755448506,8.100506235313688
214,0.0040935104310986375,0.00029587413589041915,5.582410944776709
215,1.0394316229171708e-06,0.00010204220096343034,8.564952236045528
216,5.311111830571442e-07,6.368591265802746e-05,9.206178496558312
217,-1.3183979704063503e-07,2.9551228411395318e-06,12.502858290975807
218,0.9956833214066839,0.06748921606320345,2.6422572679666567
219,0.9990462691913892,0.08131056682573067,2.429212777636632
220,-7.204579542557595e-08,6.030862941101084e-08,16.074484491141224
221,0.9999307269994264,0.09341251856374991,2.36049377181085
222,0.9999992184585573,0.0943177510912092,2.359361433457666
223,0.9999999999102356,0.09448516784645415,2.3592958188395765
224,1.0,0.09448673587081884,2.359295815489345
225,0.999999996514921,0.09447901636625422,2.3592959168189886
226,1.0,0.09448673587081884,2.359295815489345
227,1.0,0.09448673587081884,2.359295815489345
228,0.99999999302253,0.0944712968616896,2.3592975377020995
229,1.0,0.09448673587081882,2.3592958154893453
230,1.0,0.09448673587081882,2.3592958154893453
231,1.0,0.09448673587081882,2.3592958154893453
232,1.0,0.09448673587081882,2.3592958154893453
233,0.9999999933724747,0.09447033192361903,2.359297474330097
234,0.9999999265443723,0.09443366427693715,2.3593030427163115
235,0.9999280681690749,0.0933198845089746,2.360728435195394
236,0.9991802819565457,0.0888470347000776,2.3740187668166968
237,-6.434237036167252e-08,6.151480199923107e-06,11.215862986377141
238,0.9983739621716946,0.08342969144597473,2.3861969859411962
239,0.9964158673314156,0.07922449133440375,2.398708215184346
240,0.997777149095187,0.0814680929657522,2.3943137069571985
241,0.9981336506892438,0.08085734747570689,2.398332225968906
242,2.124401617158784e-05,4.263820099358467e-05,8.342662198462328
243,-4.0069157879416976e-07,3.015431470550542e-07,14.45569083143178
244,-2.2359573713789965e-07,9.287528929295671e-06,10.595149349873655
245,-5.271544676519829e-07,4.2216040587707594e-07,12.68582480686904
246,-5.667305198286693e-07,2.291727917618412e-06,12.355665702929807
247,1.6067023764844812e-05,0.00012803522023957604,8.310184410301055
248,8.26252536638883e-06,0.00029913080187861385,7.743952529429576
249,6.5534311053666605e-06,0.000116817815169128,8.447903819483734
250,-8.556573862356329e-08,6.211788829334117e-05,9.231787861971197
251,3.240706680138168e-05,0.0006225659814098652,7.109987618757889
252,2.3738625381307384e-05,0.0007082042351735005,6.925829878873238
253,0.9811954762708448,0.02964742067530589,3.4702249287695257
254,0.008566835463982743,0.004492631039343844,5.267197787385608
255,0.9977189881781502,0.047650029023527836,2.9812325549577237
256,0.8465118683013427,0.023596233726093277,3.6757024591299636
257,0.8840253717843178,0.023664623711845356,3.699101187611592
258,2.3160453286598346e-05,0.0013069483079660156,6.131471239875337
259,0.9963486079590328,0.0359817566396031,3.300243072248585
260,1.5125060518537545e-05,0.0004431478089121075,7.269996292586753
