,correlation,intersection,bhattacharyya
0,1.0,0.010421331162222675,4.563900500123186
1,1.0,0.010421331162222675,4.563900500123186
2,1.0,0.010421331162222675,4.563900500123186
3,1.0,0.010421331162222675,4.563900500123186
4,1.0,0.010421331162222675,4.563900500123186
5,1.0,0.010421331162222675,4.563900500123186
6,1.0,0.010421331162222675,4.563900500123186
7,1.0,0.010421331162222675,4.563900500123186
8,1.0,0.010421331162222675,4.563900500123186
9,-1.2342244464205907e-07,0.0,inf
10,0.0018142992462634952,0.0002074616851738773,8.42556343750067
11,0.06710887653484024,0.0012978417049249534,6.408937470325617
12,0.6622797652440024,0.00622746907298098,4.6791839835732105
13,0.9956706197775901,0.009734295255972436,4.567575311889379
14,0.9985341353531699,0.009949476445710925,4.567133971770652
15,0.9896814830437148,0.009464353830728757,4.570010407034656
16,0.9995067424992886,0.010229308486178016,4.5642156446792335
17,0.9990401788115754,0.010068405062909439,4.565470086758279
18,0.9888321101362326,0.009443366427693722,4.570114088080204
19,2.626182494578392e-05,2.6053327905556687e-05,10.37150265716851
20,0.0007547408699745435,6.851060301090833e-05,8.464935024175986
21,2.9436475712058715e-05,3.1842956329013726e-05,10.354694351769018
22,0.15198399892053283,0.0009347234472412571,6.103290881831862
23,0.208715208077921,0.0012426593090138784,5.9551224426451
24,4.359041178930408e-05,4.082894211125434e-05,9.955146026022955
25,0.00021752755877575193,0.00011742090146323809,9.027747831887046
26,0.9877227874072313,0.008430965465771089,4.7620155612905775
27,4.510014791870071e-05,3.377283247016607e-05,10.229088155433821
28,0.9965074605774792,0.009053953607586826,4.691018585387038
29,0.9326083063823839,0.006843521722414456,4.959155577053975
30,0.8959717378172646,0.006114390392835338,5.0571304805333455
31,0.9957723251788515,0.008883280186353665,4.703851543478213
32,0.11683828203184367,0.0027497719579950394,5.839243123607584
33,0.9962368029361736,0.008723281392526252,4.71765192603618
34,0.9660222222772895,0.007564812930170146,4.827889839311302
35,0.9902931018754022,0.008049151532969975,4.731594591752406
36,0.9958800283574223,0.008506713104311312,4.722046245388532
37,0.8871085708908593,0.006470995318542643,4.994315775204654
38,0.9950309655648758,0.008328923264807655,4.748421029780325
39,0.9894025477784444,0.007951029392918262,4.7359105767356775
40,0.8587995544123841,0.006384934904373133,4.996341536937477
41,0.9842247521128311,0.0073353385952612486,4.820181073514335
42,0.6960179739626744,0.0034219719414101675,5.653782671528582
43,0.6474680320765563,0.002840777679776256,5.7451119492390905
44,0.9927030761508285,0.007881252308689721,4.755034382845265
45,0.9947389043947572,0.008165004410068526,4.744910942417098
46,0.9987115685089142,0.00966500064077919,4.586021189294041
47,0.9958568279168233,0.009636836510844243,4.581287457803839
48,0.9993757943716158,0.009908828429487903,4.576830643051561
49,0.9981248489974742,0.009568989302756858,4.58964361204447
50,0.9978497274672287,0.009849062577741593,4.576419308528569
51,0.9986708796700302,0.009921975710699504,4.574285963035821
52,0.9985801831261893,0.010013705136033653,4.571396551570622
53,0.9992513445984499,0.009927222561458261,4.574567337487873
54,0.9985348573188256,0.009916668551311335,4.576225986855311
55,0.9943107634363701,0.00813376454003362,4.749634201442129
56,0.9986459482479659,0.009789115800107044,4.5822764339627
57,0.9956589559273927,0.008244491183632236,4.745017632768687
58,0.9988465552610128,0.009752267227536922,4.586825351381099
59,0.9988045057849994,0.009735742663078301,4.585929404803697
60,0.9927791640660183,0.009283910411531014,4.5940973180530795
61,0.9958122569552726,0.008238761863838194,4.736999192371293
62,0.9867074779476962,0.009338791264295028,4.590813130933841
63,0.994707777599182,0.008003497900505837,4.783218695800866
64,0.47584908714158536,0.0023836985774702037,5.979397040742483
65,0.9894748035700134,0.008262221920679075,4.714100070184981
66,0.4310811013262772,0.0022625988496128946,6.026358274412454
67,0.45041825105877187,0.0024880325063512524,5.933882354970149
68,0.44998323304602084,0.002570534711385517,5.875751759713088
69,0.9894650696884894,0.009246277826778537,4.596080043964824
70,0.9892263803405014,0.009408085879488283,4.58880534594388
71,0.3621496293213787,0.00250938176116275,5.907023964780339
72,0.674679979746655,0.005664729251946838,5.080439058469899
73,0.9943413535489884,0.007909959216289363,4.810036092481348
74,0.4955036928377474,0.0030532449811912477,5.726144596195588
75,0.9981298984042382,0.009584126768739026,4.587842097968761
76,0.5573595986173142,0.0035678585159554027,5.586663634417833
77,0.5521538177268013,0.0036007870276138125,5.5850600002269815
78,0.5412646779740566,0.0035545303088555698,5.613493292020367
79,0.5367532460200481,0.0036612765829130574,5.5448626436950414
80,0.9926740166542929,0.00848391644239395,4.699435920244848
81,0.6244746765530645,0.0038896050538631466,5.519134860935856
82,0.7886899604080294,0.0063050862790329535,5.023463070890762
83,0.6262166752414711,0.003986882873103108,5.4975956692510835
84,0.6097189482236808,0.004019751076132104,5.4771520977088795
85,0.9995487178883751,0.009701969830608143,4.595819513677706
86,0.28153508768618435,0.0017911059848776116,5.943760581171829
87,0.5890495538291232,0.003876940241686834,5.523184575466921
88,0.2930445004685006,0.0017391802549547308,6.021605570187631
89,0.266767546741732,0.0017046837189316328,6.006492224996507
90,0.5571934546609507,0.004022585581714423,5.466605654193085
91,0.9988030322967879,0.00890752425537689,4.685771605767455
92,0.3079434827988279,0.001971066935040068,5.912941140630894
93,0.5909805000515282,0.004303865029287377,5.432588939680679
94,0.999386454811159,0.009709749643802161,4.59524361373902
95,0.28986094666709983,0.0024075204860875524,5.736259153962049
96,0.5870682636689278,0.00441085253786251,5.3945599124626975
97,0.3083266926213311,0.0025652878606267594,5.706731681494335
98,0.9976686534633556,0.009132354825821141,4.645003411583367
99,0.999142193198838,0.009082117737521772,4.665396787570343
100,0.4986515875315069,0.00404405545378474,5.455661415775023
101,0.9994644181629291,0.009279869733360481,4.651096668350761
102,0.4693655946371996,0.003805655441723018,5.530429067033347
103,0.45425170333915965,0.0037443215656120196,5.576421770996499
104,0.9996208754184809,0.009497764811422461,4.633144711162019
105,0.436570134166944,0.003591861350460985,5.583759301503973
106,0.998506256627447,0.008916872092935598,4.680536693077249
107,0.42734581900519536,0.00365476325093667,5.5853238870339
108,0.43107137857889505,0.003774717114835171,5.529118143336372
109,0.4540628922186716,0.004084401926860712,5.47135857513659
110,0.45503584264981084,0.003923800046739188,5.527124466771722
111,0.4572296551398694,0.0039101702964923005,5.523578958590803
112,0.4439142312818531,0.003915658381768703,5.496701626912533
113,0.9994406108075634,0.009046957806575155,4.680657695291378
114,0.4554491738621378,0.003978499973614978,5.496160532038713
115,0.44776421439215836,0.003729365025518091,5.556219909697171
