Frame Rate:,23.9760239760
Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
779,00:00:32.491,4.470086805555556,1.2966666666666666,4.688142361111111,7.425451388888889
780,00:00:32.532,4.372719907407407,1.2217534722222223,4.4385763888888885,7.457829861111111
781,00:00:32.574,4.390613425925926,1.2541145833333334,4.406666666666666,7.511059027777778
782,00:00:32.616,4.379641203703704,1.2485069444444445,4.443680555555556,7.446736111111111
783,00:00:32.658,4.861973379629629,1.3430902777777778,5.277552083333333,7.965277777777778
784,00:00:32.699,4.133472222222223,1.1511979166666666,4.004479166666667,7.244739583333334
785,00:00:32.741,5.705150462962963,1.3856944444444443,6.6379166666666665,9.091840277777777
786,00:00:32.783,5.364461805555556,1.3237673611111112,6.002899305555555,8.76671875
787,00:00:32.824,4.314785879629629,1.1328125,4.4167708333333335,7.394774305555556
788,00:00:32.866,6.4191724537037045,1.4569270833333334,7.92390625,9.876684027777777
789,00:00:32.908,5.662980324074074,1.367829861111111,6.378854166666667,9.242256944444444
790,00:00:32.950,5.802129629629629,1.4557291666666667,6.515538194444445,9.435121527777778
791,00:00:32.991,4.987708333333333,1.3222222222222222,5.313524305555555,8.327378472222222
792,00:00:33.033,5.628043981481482,1.4636284722222221,6.220451388888889,9.200052083333333
793,00:00:33.075,5.943975694444444,1.4873090277777778,6.791267361111111,9.553350694444445
794,00:00:33.116,4.851464120370371,1.255,5.209322916666666,8.090069444444444
795,00:00:33.158,4.630856481481481,1.196875,4.871822916666667,7.8238715277777775
796,00:00:33.200,3.70962962962963,1.0975347222222223,3.598888888888889,6.432465277777778
797,00:00:33.242,5.8854340277777775,1.40640625,6.751527777777778,9.498368055555556
798,00:00:33.283,3.1416724537037037,0.79609375,2.940920138888889,5.688003472222222
799,00:00:33.325,3.7265625,0.9443229166666667,3.5702430555555558,6.665121527777778
800,00:00:33.367,24.33326967592593,4.395329861111111,36.998142361111114,31.606336805555557
801,00:00:33.408,2.430445601851852,0.5264583333333334,2.4236631944444444,4.341215277777778
802,00:00:33.450,2.7526041666666665,0.6774479166666667,2.4843402777777777,5.096024305555556
803,00:00:33.492,2.3891608796296295,0.5036979166666666,2.3480555555555553,4.315729166666666
804,00:00:33.533,3.335202546296296,0.71046875,3.2565625,6.038576388888889
805,00:00:33.575,3.5435127314814814,0.84984375,3.253229166666667,6.527465277777778
806,00:00:33.617,2.1934895833333337,0.49125,2.2436805555555557,3.8455381944444444
807,00:00:33.659,3.0071122685185188,0.67203125,2.9565625,5.392743055555556
808,00:00:33.700,3.930271990740741,0.93890625,3.6593229166666665,7.192586805555556
809,00:00:33.742,2.875983796296296,0.5813020833333333,3.026666666666667,5.019982638888889
810,00:00:33.784,3.0128819444444446,0.6199479166666667,3.2014930555555554,5.217204861111111
811,00:00:33.825,4.441614583333333,1.026736111111111,4.337204861111111,7.960902777777778
812,00:00:33.867,5.0058796296296295,1.005625,5.191770833333333,8.820243055555556
813,00:00:33.909,3.202662037037037,0.631875,3.5885416666666665,5.387569444444445
814,00:00:33.951,3.5637037037037036,0.8296527777777778,3.74453125,6.116927083333334
815,00:00:33.992,3.1917766203703706,0.6567013888888888,3.5897743055555558,5.328854166666667
816,00:00:34.034,4.444577546296296,1.0344965277777778,4.409600694444444,7.889635416666667
817,00:00:34.076,4.140966435185185,1.122517361111111,3.831267361111111,7.469114583333333
818,00:00:34.117,3.4712557870370375,0.8169097222222222,3.5252083333333335,6.071649305555556
819,00:00:34.159,3.236840277777777,0.7553125,3.3379340277777776,5.617274305555555
820,00:00:34.201,4.33370949074074,1.092204861111111,4.0494965277777775,7.859427083333333
821,00:00:34.243,3.821695601851852,0.8911458333333333,3.6032291666666665,6.970711805555555
822,00:00:34.284,3.297048611111111,0.75609375,3.0638368055555554,6.071215277777778
823,00:00:34.326,2.5380960648148148,0.6941666666666667,2.0068055555555557,4.913315972222223
824,00:00:34.368,1.9165798611111111,0.4334722222222222,1.7116493055555555,3.6046180555555556
825,00:00:34.409,2.3403240740740743,0.5985069444444444,1.974201388888889,4.448263888888889
826,00:00:34.451,3.462800925925926,0.7433506944444445,3.273784722222222,6.371267361111111
827,00:00:34.493,73.78703125,70.77796875,46.914722222222224,103.66840277777777
828,00:00:34.534,1.0513194444444445,0.6486979166666667,1.00671875,1.4985416666666667
829,00:00:34.576,1.0484259259259259,0.7026041666666667,0.9751736111111111,1.4675
830,00:00:34.618,0.9680671296296296,0.6997222222222222,0.8392013888888888,1.3652777777777778
831,00:00:34.660,0.8496701388888889,0.6483159722222223,0.6903645833333333,1.210329861111111
832,00:00:34.701,1.3133796296296296,1.1363541666666668,0.9766145833333333,1.8271701388888888
833,00:00:34.743,1.081539351851852,0.7657291666666667,0.9383333333333334,1.5405555555555555
834,00:00:34.785,0.8203587962962963,0.5356944444444445,0.7018923611111111,1.2234895833333332
835,00:00:34.826,0.7816724537037038,0.5242534722222222,0.6672569444444445,1.1535069444444443
836,00:00:34.868,0.921695601851852,0.6346354166666667,0.7836458333333334,1.3468055555555556
837,00:00:34.910,0.8002604166666667,0.5647569444444445,0.6892708333333334,1.1467534722222221
838,00:00:34.952,0.887800925925926,0.7117361111111111,0.7026215277777778,1.2490451388888888
839,00:00:34.993,0.8239872685185187,0.5357986111111112,0.7570486111111111,1.1791145833333334
840,00:00:35.035,0.7666956018518518,0.5648784722222222,0.6495833333333333,1.085625
841,00:00:35.077,39.425063657407414,50.06388888888889,42.03602430555556,26.17527777777778
842,00:00:35.118,1.0852430555555557,0.9743923611111112,0.9941145833333334,1.2872222222222223
843,00:00:35.160,1.5052256944444444,1.7382465277777779,0.8913368055555555,1.88609375
844,00:00:35.202,0.5803587962962963,0.4855555555555556,0.5262152777777778,0.7293055555555555
845,00:00:35.244,0.5832581018518519,0.5106597222222222,0.5033680555555555,0.7357465277777778
846,00:00:35.285,1.4805555555555558,1.9058680555555556,0.7372048611111112,1.79859375
847,00:00:35.327,0.5078819444444445,0.45852430555555557,0.43758680555555557,0.6275347222222222
848,00:00:35.369,0.8145833333333333,0.9556076388888889,0.4807638888888889,1.0073784722222223
849,00:00:35.410,1.5182523148148146,2.065798611111111,0.6560069444444444,1.8329513888888889
850,00:00:35.452,0.4374074074074074,0.4248090277777778,0.3332118055555556,0.5542013888888889
851,00:00:35.494,0.47744791666666675,0.4948263888888889,0.3509375,0.5865798611111112
852,00:00:35.535,1.2953935185185186,1.702048611111111,0.57296875,1.6111631944444444
853,00:00:35.577,0.3998206018518518,0.32069444444444445,0.36440972222222223,0.5143576388888889
854,00:00:35.619,0.5774537037037036,0.5271354166666666,0.48109375,0.7241319444444444
855,00:00:35.661,1.5159375,2.0902256944444444,0.5984375,1.8591493055555555
856,00:00:35.702,0.6543402777777777,0.6214930555555556,0.54984375,0.7916840277777778
857,00:00:35.744,0.8920659722222223,0.9630729166666666,0.6823263888888889,1.0307986111111112
858,00:00:35.786,1.682523148148148,2.34109375,0.7907118055555555,1.9157638888888888
859,00:00:35.827,0.6897280092592593,0.6877777777777778,0.5610243055555556,0.8203819444444445
860,00:00:35.869,0.8927719907407408,1.0229166666666667,0.6334722222222222,1.0219270833333334
861,00:00:35.911,1.7722685185185183,2.462552083333333,0.8025347222222222,2.05171875
862,00:00:35.953,0.5986574074074075,0.5185069444444445,0.5136631944444444,0.7638020833333333
863,00:00:35.994,0.4241435185185185,0.4498263888888889,0.30546875,0.5171354166666666
864,00:00:36.036,1.6328298611111114,2.427795138888889,0.5553125,1.9153819444444444
865,00:00:36.078,0.5619502314814815,0.626875,0.3475520833333333,0.7114236111111111
866,00:00:36.119,0.31201388888888887,0.32416666666666666,0.22333333333333333,0.3885416666666667
867,00:00:36.161,1.1649710648148148,1.6138368055555556,0.5244097222222223,1.3566666666666667
868,00:00:36.203,0.3201851851851852,0.30390625,0.26081597222222225,0.3958333333333333
869,00:00:36.245,0.3050925925925926,0.2795486111111111,0.24873263888888889,0.38699652777777777
870,00:00:36.286,1.059212962962963,1.4628819444444445,0.4949826388888889,1.2197743055555557
871,00:00:36.328,0.3857175925925926,0.3599131944444444,0.3290104166666667,0.46822916666666664
872,00:00:36.370,0.31982638888888887,0.3087326388888889,0.2645486111111111,0.38619791666666664
873,00:00:36.411,1.0341550925925926,1.4482465277777778,0.4482291666666667,1.2059895833333334
874,00:00:36.453,0.3285474537037037,0.33315972222222223,0.26600694444444445,0.38647569444444446
875,00:00:36.495,0.3337962962962963,0.32611111111111113,0.2748263888888889,0.40045138888888887
876,00:00:36.536,0.7542997685185185,0.9455034722222222,0.4076736111111111,0.9097222222222222
877,00:00:36.578,0.30091435185185184,0.25873263888888887,0.2629513888888889,0.3810590277777778
878,00:00:36.620,40.70200231481481,42.21939236111111,38.85315972222222,41.03345486111111
879,00:00:36.662,0.7746875000000001,0.22803819444444445,0.6873090277777778,1.4087152777777778
880,00:00:36.703,1.521579861111111,0.7198090277777778,0.8782986111111111,2.9666319444444444
881,00:00:36.745,0.8255439814814816,0.2744965277777778,0.7102256944444445,1.4919097222222222
882,00:00:36.787,0.8000347222222222,0.26288194444444446,0.6793229166666667,1.4578993055555556
883,00:00:36.828,1.3481597222222224,0.6568055555555555,0.8122395833333333,2.575434027777778
884,00:00:36.870,0.805138888888889,0.24008680555555556,0.7481597222222223,1.4271701388888889
885,00:00:36.912,0.7503125,0.24508680555555556,0.69921875,1.3066319444444445
886,00:00:36.954,1.4075115740740742,0.67109375,0.8952083333333334,2.656232638888889
887,00:00:36.995,0.7665798611111111,0.22670138888888888,0.7143229166666667,1.3587152777777778
888,00:00:37.037,0.7583333333333333,0.2429513888888889,0.6723958333333333,1.3596527777777778
889,00:00:37.079,1.319363425925926,0.6308159722222222,0.8263194444444445,2.500954861111111
890,00:00:37.120,0.6912557870370369,0.22590277777777779,0.6399131944444445,1.2079513888888889
891,00:00:37.162,0.5927314814814815,0.17335069444444445,0.6089236111111112,0.9959201388888889
892,00:00:37.204,1.1814583333333333,0.5623958333333333,0.75546875,2.2265104166666667
893,00:00:37.246,0.6089467592592592,0.17352430555555556,0.6308159722222222,1.0225
894,00:00:37.287,0.9145659722222222,0.37100694444444443,0.7424131944444444,1.6302777777777777
895,00:00:37.329,0.8591550925925926,0.35015625,0.7243923611111112,1.5029166666666667
896,00:00:37.371,3.3825347222222226,2.1797569444444442,1.4578298611111111,6.510017361111111
897,00:00:37.412,0.9955671296296297,0.37201388888888887,0.766875,1.8478125
898,00:00:37.454,1.5188831018518518,0.8018923611111111,0.92796875,2.8267881944444446
899,00:00:37.496,0.9822800925925926,0.3745659722222222,0.7925347222222222,1.7797395833333334
900,00:00:37.537,0.9912152777777777,0.3985763888888889,0.7625694444444444,1.8125
901,00:00:37.579,1.6232002314814815,0.9319618055555555,0.8921527777777778,3.045486111111111
902,00:00:37.621,1.0780034722222223,0.4141840277777778,0.8256076388888889,1.99421875
903,00:00:37.663,0.9984201388888888,0.395625,0.7765972222222223,1.8230381944444445
904,00:00:37.704,1.7058969907407409,0.9646875,0.9104340277777778,3.2425694444444444
905,00:00:37.746,1.0338946759259258,0.4029861111111111,0.8078993055555556,1.890798611111111
906,00:00:37.788,0.9852141203703703,0.40684027777777776,0.7669444444444444,1.781857638888889
907,00:00:37.829,1.6498206018518518,0.9302430555555555,0.8821527777777778,3.137065972222222
908,00:00:37.871,1.0009722222222222,0.40782986111111114,0.7899131944444444,1.8051736111111112
909,00:00:37.913,0.9698668981481481,0.40911458333333334,0.7351215277777777,1.7653645833333333
910,00:00:37.955,1.6232060185185186,0.9368402777777778,0.8751736111111111,3.0576041666666667
911,00:00:37.996,0.9932812499999999,0.42019097222222224,0.7277604166666667,1.831892361111111
912,00:00:38.038,1.5038078703703703,0.7112152777777778,0.8910069444444444,2.909201388888889
913,00:00:38.080,1.7855439814814815,1.0121180555555556,0.9161631944444445,3.4283506944444446
914,00:00:38.121,0.9797395833333334,0.39479166666666665,0.7402604166666666,1.8041666666666667
915,00:00:38.163,40.24330439814815,21.93552083333333,37.836927083333336,60.95746527777778
916,00:00:38.205,1.3590277777777782,1.3476215277777779,0.7254340277777778,2.004027777777778
917,00:00:38.247,2.0909548611111113,2.107621527777778,0.8472048611111112,3.3180381944444446
918,00:00:38.288,1.3945949074074075,1.3522569444444446,0.6351736111111111,2.1963541666666666
919,00:00:38.330,1.6450752314814814,1.4996006944444444,0.85015625,2.58546875
920,00:00:38.372,2.366574074074074,2.4219618055555556,1.041875,3.6358854166666665
921,00:00:38.413,1.3413946759259259,1.3692881944444444,0.6050347222222222,2.049861111111111
922,00:00:38.455,1.4030034722222222,1.2836284722222222,0.7335069444444444,2.191875
923,00:00:38.497,2.1275578703703704,2.1572395833333333,0.9414756944444445,3.2839583333333335
924,00:00:38.538,1.343912037037037,1.1042013888888889,0.8373958333333333,2.0901388888888888
925,00:00:38.580,1.1539814814814815,0.9848958333333333,0.7264583333333333,1.7505902777777778
926,00:00:38.622,1.650625,1.780920138888889,0.6302430555555556,2.5407118055555555
927,00:00:38.664,1.3618171296296293,1.0724652777777777,0.8531944444444445,2.1597916666666666
928,00:00:38.705,1.7426041666666665,1.6283159722222222,0.8404340277777778,2.7590625
929,00:00:38.747,2.17990162037037,2.3332291666666665,1.0316666666666667,3.1748090277777776
930,00:00:38.789,1.1728356481481481,0.895625,0.6982465277777777,1.9246354166666666
931,00:00:38.830,1.0797395833333334,0.8973784722222222,0.5783159722222222,1.7635243055555556
932,00:00:38.872,1.9240104166666665,1.8715104166666667,0.7989409722222223,3.101579861111111
933,00:00:38.914,1.542152777777778,1.0202777777777778,1.1515798611111112,2.4546006944444443
934,00:00:38.956,1.1094328703703704,0.8420138888888888,0.64734375,1.8389409722222223
935,00:00:38.997,1.6019328703703704,1.7062326388888889,0.5885416666666666,2.5110243055555554
936,00:00:39.039,0.9033043981481481,0.7159722222222222,0.47496527777777775,1.5189756944444444
937,00:00:39.081,1.1188252314814815,0.9114756944444444,0.5408333333333334,1.9041666666666666
938,00:00:39.122,2.296759259259259,2.2061631944444446,1.1593576388888889,3.5247569444444444
939,00:00:39.164,1.1108564814814816,0.8164756944444445,0.7622222222222222,1.7538715277777779
940,00:00:39.206,1.157337962962963,0.9090451388888889,0.7702951388888889,1.792673611111111
941,00:00:39.248,2.459033564814815,2.453125,1.1499479166666666,3.774027777777778
942,00:00:39.289,1.5173148148148148,0.9855208333333333,1.269861111111111,2.2965625
943,00:00:39.331,1.5674131944444445,1.0130381944444444,1.2178819444444444,2.4713194444444446
944,00:00:39.373,3.022239583333333,3.04265625,1.484201388888889,4.539861111111111
945,00:00:39.414,1.755804398148148,1.2637152777777778,1.2844097222222222,2.7192881944444443
946,00:00:39.456,1.8665277777777778,1.263142361111111,1.3896354166666667,2.9468055555555557
947,00:00:39.498,3.4772569444444446,2.919184027777778,2.3018055555555557,5.21078125
948,00:00:39.539,3.0813425925925926,1.8229513888888889,2.795260416666667,4.625815972222222
949,00:00:39.581,3.5052256944444444,2.1736805555555554,3.0410243055555557,5.300972222222223
950,00:00:39.623,4.1787673611111105,2.975486111111111,3.2817881944444443,6.279027777777777
951,00:00:39.665,3.6414756944444444,2.2124652777777776,3.2710590277777776,5.440902777777778
952,00:00:39.706,3.304768518518518,2.0902430555555553,2.825902777777778,4.998159722222222
953,00:00:39.748,4.4159375,3.4988888888888887,3.370017361111111,6.37890625
954,00:00:39.790,2.6483680555555558,1.73359375,2.2430902777777777,3.968420138888889
955,00:00:39.831,3.2019502314814816,2.1910069444444447,2.6975868055555554,4.717256944444444
956,00:00:39.873,4.056238425925926,3.2963020833333334,2.9774305555555554,5.894982638888889
957,00:00:39.915,3.516024305555556,2.3366666666666664,3.090434027777778,5.120972222222222
958,00:00:39.957,3.594832175925926,2.3175347222222222,3.148888888888889,5.318072916666667
959,00:00:39.998,4.411568287037037,3.7905902777777776,3.0161805555555556,6.427934027777778
960,00:00:40.040,2.9391608796296294,2.051232638888889,2.3866493055555558,4.379600694444444
961,00:00:40.082,2.293767361111111,1.5096354166666666,1.7807118055555555,3.5909548611111113
962,00:00:40.123,3.2104745370370367,2.956875,1.762326388888889,4.912222222222222
963,00:00:40.165,2.039346064814815,1.314045138888889,1.6129340277777777,3.191059027777778
964,00:00:40.207,1.7190046296296295,1.0129340277777779,1.3838368055555557,2.7602430555555557
965,00:00:40.249,2.558784722222222,2.3622569444444443,1.3986805555555555,3.9154166666666668
966,00:00:40.290,1.8205902777777776,1.0749305555555555,1.4526736111111112,2.9341666666666666
967,00:00:40.332,1.18140625,0.77109375,0.8327256944444444,1.9403993055555555
968,00:00:40.374,1.539212962962963,1.3808506944444445,0.8180034722222222,2.418784722222222
969,00:00:40.415,0.8339583333333334,0.5670486111111112,0.5864930555555555,1.3483333333333334
970,00:00:40.457,1.5700983796296297,1.1226041666666666,1.2240451388888889,2.3636458333333334
971,00:00:40.499,39.58188657407407,25.15671875,37.371510416666666,56.21743055555555
972,00:00:40.540,1.8696412037037036,1.582326388888889,1.2328645833333334,2.793732638888889
973,00:00:40.582,2.5043634259259258,2.165486111111111,1.6573958333333334,3.6902083333333335
974,00:00:40.624,1.499525462962963,1.190329861111111,1.1852951388888888,2.1229513888888887
975,00:00:40.666,1.2396585648148148,1.0521006944444444,0.7775,1.889375
976,00:00:40.707,2.4735416666666667,2.6419618055555554,1.047170138888889,3.7314930555555557
977,00:00:40.749,1.4159548611111112,1.3369097222222222,0.9083333333333333,2.002621527777778
978,00:00:40.791,1.500648148148148,1.4005034722222223,1.0316840277777777,2.0697569444444444
979,00:00:40.832,2.1582754629629632,2.2606944444444443,1.07984375,3.1342881944444443
980,00:00:40.874,1.705931712962963,1.4738715277777779,1.2172395833333334,2.4266840277777777
981,00:00:40.916,1.6369675925925924,1.3844618055555555,1.2177430555555555,2.3086979166666666
982,00:00:40.958,2.2896412037037037,2.318229166666667,1.0808854166666666,3.469809027777778
983,00:00:40.999,1.3083391203703705,1.201579861111111,0.7924652777777778,1.9309722222222223
984,00:00:41.041,1.5130555555555556,1.335763888888889,0.9165972222222222,2.2868055555555555
985,00:00:41.083,2.0736921296296296,2.0190625,1.0043055555555556,3.1977083333333334
986,00:00:41.124,1.0182118055555556,0.7575,0.6688194444444444,1.6283159722222222
987,00:00:41.166,1.1332291666666665,0.8230034722222223,0.7090798611111111,1.8676041666666667
988,00:00:41.208,1.993599537037037,1.922482638888889,0.9697395833333333,3.088576388888889
989,00:00:41.250,1.2300347222222223,0.9688715277777777,0.9222222222222223,1.7990104166666667
990,00:00:41.291,1.1238020833333333,0.9588020833333334,0.7912847222222222,1.6213194444444445
991,00:00:41.333,36.5454224537037,36.513072916666665,37.75442708333333,35.36876736111111
992,00:00:41.375,12.363854166666668,11.779600694444444,9.35126736111111,15.960694444444444
993,00:00:41.416,11.963072916666667,11.479409722222222,9.237083333333333,15.172725694444445
994,00:00:41.458,11.838258101851851,10.931822916666667,9.369149305555556,15.213802083333333
995,00:00:41.500,12.320555555555556,11.516232638888889,10.036684027777778,15.40875
996,00:00:41.541,12.822135416666667,12.106267361111112,10.330590277777778,16.02954861111111
997,00:00:41.583,11.888431712962964,11.272986111111111,9.865659722222222,14.526649305555555
998,00:00:41.625,12.259878472222221,11.686579861111111,10.007065972222222,15.085989583333333
999,00:00:41.667,12.329589120370372,11.572725694444445,10.111180555555556,15.30486111111111
1000,00:00:41.708,12.47291087962963,12.066944444444445,10.1834375,15.168350694444445
1001,00:00:41.750,13.024357638888889,12.232986111111112,11.083697916666667,15.756388888888889
1002,00:00:41.792,14.196967592592593,12.89546875,11.866527777777778,17.82890625
1003,00:00:41.833,13.897534722222224,12.951753472222222,11.774201388888889,16.966649305555556
1004,00:00:41.875,13.392766203703706,13.150399305555556,11.477256944444445,15.55064236111111
1005,00:00:41.917,13.595769675925924,13.253715277777777,11.73296875,15.800625
1006,00:00:41.959,13.342957175925926,12.784479166666667,11.374913194444444,15.869479166666666
1007,00:00:42.000,12.570983796296296,11.822621527777779,10.894409722222223,14.99592013888889
1008,00:00:42.042,12.158917824074074,10.95920138888889,10.603975694444445,14.913576388888888
1009,00:00:42.084,11.945503472222223,10.42939236111111,10.398767361111112,15.008350694444445
1010,00:00:42.125,11.265410879629629,9.751788194444444,9.408802083333333,14.635642361111111
1011,00:00:42.167,10.67595486111111,9.125104166666667,8.877430555555556,14.02532986111111
1012,00:00:42.209,10.031400462962962,8.649565972222222,8.242760416666666,13.201875
1013,00:00:42.251,9.519126157407406,8.261614583333333,8.023524305555556,12.272239583333333
1014,00:00:42.292,48.872436342592586,33.401440972222225,52.11366319444444,61.10220486111111
1015,00:00:42.334,0.8267708333333333,0.52890625,0.47359375,1.4778125
1016,00:00:42.376,1.2706481481481482,0.8574652777777778,0.6056944444444444,2.3487847222222222
1017,00:00:42.417,0.7203703703703703,0.40576388888888887,0.43190972222222224,1.3234375
1018,00:00:42.459,0.8508506944444445,0.47335069444444444,0.5315972222222223,1.5476041666666667
1019,00:00:42.501,1.0452777777777778,0.6219097222222222,0.5250173611111111,1.98890625
1020,00:00:42.542,0.5669502314814815,0.3163888888888889,0.31416666666666665,1.0702951388888888
1021,00:00:42.584,0.49638310185185186,0.24758680555555557,0.2995833333333333,0.9419791666666667
1022,00:00:42.626,0.8524189814814815,0.6413020833333334,0.44809027777777777,1.4678645833333333
1023,00:00:42.668,0.6270370370370371,0.36711805555555554,0.4499826388888889,1.0640104166666666
1024,00:00:42.709,5.143061342592593,4.411111111111111,1.8158854166666667,9.2021875
1025,00:00:42.751,1.526082175925926,0.9857465277777778,0.8510590277777778,2.741440972222222
1026,00:00:42.793,2.6029166666666668,2.0219097222222224,1.1663368055555556,4.6205034722222225
1027,00:00:42.834,1.8708506944444447,1.2853645833333334,1.1179861111111111,3.209201388888889
1028,00:00:42.876,1.2813252314814816,0.8760069444444445,0.7202430555555556,2.2477256944444446
1029,00:00:42.918,2.0642187499999998,1.7211805555555555,0.8574305555555556,3.614045138888889
1030,00:00:42.960,1.199849537037037,0.90671875,0.6080034722222222,2.0848263888888887
1031,00:00:43.001,1.2777199074074075,0.8781770833333333,0.6263020833333334,2.3286805555555556
1032,00:00:43.043,2.016261574074074,1.5611284722222223,0.8637847222222222,3.6238715277777778
1033,00:00:43.085,1.139068287037037,0.8596354166666667,0.5667013888888889,1.9908680555555556
1034,00:00:43.126,1.2665567129629631,1.0819444444444444,0.5643229166666667,2.153402777777778
1035,00:00:43.168,2.0548437500000003,1.7584722222222222,0.8271527777777777,3.57890625
1036,00:00:43.210,1.0902141203703704,0.8672395833333333,0.5620138888888889,1.841388888888889
1037,00:00:43.252,1.1231828703703703,0.8311458333333334,0.5546180555555555,1.9837847222222222
1038,00:00:43.293,1.3904687500000001,1.093142361111111,0.6435416666666667,2.4347222222222222
1039,00:00:43.335,1.1035416666666666,0.8534027777777777,0.52984375,1.9273784722222222
1040,00:00:43.377,44.54252314814814,27.507951388888888,41.23421875,64.88539930555555
1041,00:00:43.418,1.1898842592592593,1.3369097222222222,0.7311284722222222,1.5016145833333334
1042,00:00:43.460,1.7489756944444441,2.2596180555555554,0.7582291666666666,2.229079861111111
1043,00:00:43.502,0.9957870370370371,1.1692013888888888,0.5333506944444445,1.2848090277777777
1044,00:00:43.543,0.9568865740740741,1.1342708333333333,0.48074652777777777,1.2556423611111112
1045,00:00:43.585,1.7432465277777778,2.353454861111111,0.6410590277777778,2.2352256944444444
1046,00:00:43.627,0.9697974537037037,1.1402430555555556,0.48638888888888887,1.2827604166666666
1047,00:00:43.669,0.9652604166666667,1.1930208333333334,0.48737847222222225,1.2153819444444445
1048,00:00:43.710,1.759820601851852,2.42734375,0.634375,2.2177430555555557
1049,00:00:43.752,0.9114062500000001,1.1315104166666667,0.45296875,1.1497395833333333
1050,00:00:43.794,0.7746759259259259,0.9872395833333333,0.3664409722222222,0.9703472222222222
1051,00:00:43.835,1.181221064814815,1.5653125,0.4613541666666667,1.5169965277777777
1052,00:00:43.877,0.7237673611111112,0.973125,0.3090451388888889,0.8891319444444444
1053,00:00:43.919,0.36667824074074074,0.47180555555555553,0.16149305555555554,0.46673611111111113
1054,00:00:43.961,0.8119386574074072,1.1215277777777777,0.29477430555555556,1.0195138888888888
1055,00:00:44.002,0.31168402777777776,0.3575520833333333,0.15690972222222221,0.4205902777777778
1056,00:00:44.044,0.5106712962962963,0.6285069444444444,0.20185763888888889,0.7016493055555556
1057,00:00:44.086,0.8904050925925926,1.1159548611111112,0.3235763888888889,1.2316840277777779
1058,00:00:44.127,0.3383738425925926,0.3930208333333333,0.16111111111111112,0.46098958333333334
1059,00:00:44.169,0.30889467592592595,0.38604166666666667,0.13555555555555557,0.40508680555555554
1060,00:00:44.211,0.584045138888889,0.7457118055555556,0.21996527777777777,0.7864583333333334
1061,00:00:44.253,0.26319444444444445,0.3298263888888889,0.11036458333333334,0.3493923611111111
1062,00:00:44.294,0.39842013888888883,0.5564409722222222,0.1445138888888889,0.49430555555555555
1063,00:00:44.336,0.3745717592592593,0.5081597222222223,0.14333333333333334,0.4722222222222222
1064,00:00:44.378,33.20456597222222,29.63376736111111,32.58939236111111,37.390538194444446
1065,00:00:44.419,0.6690624999999999,0.42038194444444443,0.57546875,1.0113368055555556
1066,00:00:44.461,1.7750000000000001,2.150190972222222,1.0255381944444444,2.1492708333333335
1067,00:00:44.503,1.3055902777777777,1.4290972222222222,0.9513368055555556,1.5363368055555555
1068,00:00:44.544,1.3156597222222224,1.490642361111111,0.88375,1.5725868055555556
1069,00:00:44.586,1.6328472222222221,2.197986111111111,0.6847048611111111,2.0158506944444445
1070,00:00:44.628,0.5171701388888889,0.40616319444444443,0.38741319444444444,0.7579340277777777
1071,00:00:44.670,0.4784085648148148,0.4072222222222222,0.29102430555555553,0.7369791666666666
1072,00:00:44.711,1.907239583333333,2.6391319444444443,0.6831423611111112,2.3994444444444443
1073,00:00:44.753,0.5761284722222223,0.5179861111111111,0.3578298611111111,0.8525694444444445
1074,00:00:44.795,0.5362673611111112,0.5282638888888889,0.33953125,0.7410069444444445
1075,00:00:44.836,1.373009259259259,1.90875,0.5279513888888889,1.6823263888888889
1076,00:00:44.878,0.6124537037037037,0.5674479166666667,0.42131944444444447,0.84859375
1077,00:00:44.920,0.4460358796296296,0.3775,0.29986111111111113,0.6607465277777778
1078,00:00:44.962,1.6880613425925926,2.4002430555555554,0.6931944444444444,1.9707465277777778
1079,00:00:45.003,0.6111458333333333,0.5883506944444444,0.4076388888888889,0.8374479166666666
1080,00:00:45.045,0.6116377314814815,0.4878125,0.48305555555555557,0.8640451388888889
1081,00:00:45.087,1.981539351851852,3.004375,0.7179861111111111,2.2222569444444447
1082,00:00:45.128,0.5980844907407407,0.50171875,0.4506423611111111,0.8418923611111111
1083,00:00:45.170,0.6617824074074073,0.5790972222222223,0.45902777777777776,0.9472222222222222
1084,00:00:45.212,1.968315972222222,2.7862847222222222,0.8323958333333333,2.2862673611111113
1085,00:00:45.254,0.898258101851852,0.9101041666666667,0.6536979166666667,1.1309722222222223
1086,00:00:45.295,0.9358449074074073,1.019201388888889,0.6614930555555556,1.1268402777777777
1087,00:00:45.337,1.9692708333333335,2.841996527777778,0.6881076388888889,2.3777083333333335
1088,00:00:45.379,0.8662557870370371,0.9103645833333334,0.5489236111111111,1.1394791666666666
1089,00:00:45.420,0.9104340277777777,1.0102604166666667,0.6591319444444445,1.0619097222222222
1090,00:00:45.462,1.58984375,2.212552083333333,0.6502777777777777,1.9067013888888888
1091,00:00:45.504,0.6620891203703704,0.6296875,0.5200520833333333,0.8365277777777778
1092,00:00:45.545,0.7117303240740741,0.6938715277777778,0.5522395833333333,0.8890798611111111
1093,00:00:45.587,1.2317650462962964,1.6786284722222222,0.49951388888888887,1.5171527777777778
1094,00:00:45.629,0.7428587962962964,0.7687326388888889,0.5535590277777778,0.9062847222222222
